,data size,Brier score,precision,recall,F1,profit,modified Brier score
96,1036.0,336.43060412045685,0.5633802816901409,0.6986899563318777,0.6237816764132553,-0.04542000000000018,50.99816445511036
97,1046.0,336.5631704046248,0.5609756097560976,0.7030567685589519,0.624031007751938,-0.040020000000000194,50.7663056547451
98,1056.0,336.17025055387927,0.5625,0.7074235807860262,0.6266924564796904,-0.04804000000000014,50.684886978615076
99,1066.0,335.261199859118,0.5625,0.7074235807860262,0.6266924564796904,-0.05962000000000012,49.84698777511846
100,1076.0,334.97946941758704,0.5578231292517006,0.7161572052401747,0.6271510516252389,-0.05480000000000021,49.52150464185266
101,1086.0,335.26119666810166,0.5601374570446735,0.7117903930131004,0.6269230769230769,-0.04566000000000012,49.703712254532
102,1096.0,335.30365079086124,0.5582191780821918,0.7117903930131004,0.6257197696737044,-0.06120000000000018,49.899293618802204
103,1106.0,334.920529034336,0.5586206896551724,0.7074235807860262,0.6242774566473988,-0.062100000000000176,49.64446447987059
104,1116.0,334.83514991806663,0.5570934256055363,0.7030567685589519,0.6216216216216216,-0.0470200000000001,49.30689237239914
105,1126.0,334.53007609929585,0.5620689655172414,0.7117903930131004,0.6281310211946051,-0.02784000000000009,48.99808710085337
106,1136.0,334.8621531132185,0.5586206896551724,0.7074235807860262,0.6242774566473988,-0.025260000000000105,48.93690200763061
107,1146.0,335.25953859486873,0.5532646048109966,0.7030567685589519,0.6192307692307693,-0.04018000000000006,48.72651723317196
108,1156.0,334.6789975637049,0.5551724137931034,0.7030567685589519,0.6204238921001928,-0.055200000000000096,48.58435993971154
109,1166.0,334.8303624411404,0.5563139931740614,0.7117903930131004,0.6245210727969348,-0.028180000000000097,48.65671453378372
110,1176.0,334.50039800072966,0.563573883161512,0.7161572052401747,0.6307692307692306,-0.03334000000000016,49.00395961249282
111,1186.0,333.7880857976576,0.5640138408304498,0.7117903930131004,0.6293436293436293,-0.038580000000000114,48.68674576849858
112,1196.0,333.64713580444334,0.5597269624573379,0.7161572052401747,0.6283524904214559,-0.013740000000000223,48.36074562330412
113,1206.0,333.3825653918691,0.5655172413793104,0.7161572052401747,0.6319845857418112,-0.020680000000000167,48.232147702270204
114,1216.0,333.3963405679058,0.5655172413793104,0.7161572052401747,0.6319845857418112,-0.016680000000000163,48.117056151438995
115,1226.0,333.2316101541483,0.5709342560553633,0.7205240174672489,0.6370656370656371,-0.0173400000000002,48.24705652123577
116,1236.0,333.183336134581,0.5670103092783505,0.7205240174672489,0.6346153846153846,-0.01776000000000021,47.96900318788576
117,1246.0,333.1755871003939,0.5655172413793104,0.7161572052401747,0.6319845857418112,-0.03840000000000014,47.974960193228625
118,1256.0,333.0227274021585,0.5616438356164384,0.7161572052401747,0.6295585412667947,-0.057440000000000116,47.555446252302886
