index,result,odds_home,odds_draw,odds_away,points_home,points_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,shots_given_home,shots_given_away,shots_conceded_home,shots_conceded_away,corners_difference_home,corners_difference_away
1213.0,away win,8.0,5.25,1.36,7,9,6,11,6,6,59,102,82,44,-1,21
1214.0,away win,3.4,3.2,2.25,6,10,6,7,10,6,48,61,47,45,-13,19
1215.0,draw,2.6,3.0,3.0,7,6,7,4,6,6,44,70,77,48,-25,8
1216.0,home win,1.83,3.6,4.4,12,7,9,7,5,6,54,60,59,43,-4,16
1217.0,away win,3.6,3.4,2.1,3,6,4,7,15,9,38,69,77,57,-13,2
1218.0,home win,1.85,3.4,4.75,11,10,8,8,3,8,46,64,72,49,-21,12
1219.0,away win,1.7,3.6,5.0,8,2,7,6,5,12,56,52,55,77,1,-6
1220.0,away win,2.4,3.2,3.1,5,4,7,4,9,10,50,60,65,81,-12,-4
1221.0,draw,2.05,3.4,3.8,5,5,2,7,5,7,45,59,60,48,-12,5
1222.0,draw,2.1,3.4,3.6,1,0,5,3,15,16,58,41,78,75,-6,-11
1223.0,home win,1.67,3.75,5.5,6,5,8,6,8,6,57,47,54,73,3,-13
1224.0,away win,7.0,5.25,1.4,9,10,7,18,7,6,53,80,55,55,2,17
1225.0,home win,1.7,3.6,5.5,10,4,8,3,9,8,59,64,47,70,12,-2
1226.0,home win,1.85,3.3,4.75,7,6,5,7,5,11,67,58,44,45,7,-12
1227.0,home win,1.2,7.0,13.0,9,12,12,11,5,7,99,62,47,49,25,0
1228.0,home win,4.0,3.5,1.95,10,13,8,16,7,2,50,82,57,60,7,8
1229.0,home win,1.67,3.8,5.25,11,6,11,6,3,8,45,52,61,64,-21,7
1230.0,away win,2.63,3.1,2.88,6,9,6,10,10,6,57,58,59,55,-6,2
1231.0,away win,13.0,6.5,1.22,4,9,6,12,9,6,48,110,73,46,-14,26
1232.0,home win,1.22,6.0,15.0,10,10,11,9,3,4,73,81,62,52,12,4
1233.0,home win,1.05,17.0,34.0,10,1,16,3,7,13,85,55,47,58,12,-2
1234.0,draw,3.8,3.6,1.95,1,12,3,8,11,6,34,54,69,56,-14,8
1235.0,draw,1.36,5.0,8.5,9,4,10,8,8,11,59,54,63,64,-8,-8
1236.0,away win,2.25,3.25,3.4,6,6,4,5,9,6,49,45,79,55,-10,-10
1237.0,home win,3.0,3.2,2.5,5,11,9,11,9,3,57,50,51,54,2,-17
1238.0,draw,2.3,3.3,3.2,3,12,6,12,10,10,54,55,68,49,6,11
1239.0,draw,2.88,3.2,2.55,3,9,4,8,12,8,59,50,70,57,-4,10
1240.0,home win,1.73,3.6,5.25,7,2,9,3,7,10,73,39,56,73,-2,-7
1241.0,draw,2.6,3.2,2.8,1,4,2,4,12,11,43,63,60,72,-12,-11
1242.0,home win,1.91,3.5,4.0,4,8,8,10,9,8,63,58,60,43,16,0
1243.0,away win,2.25,3.2,3.4,5,4,8,6,10,11,44,48,72,76,-21,-10
1244.0,home win,5.75,3.6,1.67,9,12,8,14,5,4,50,80,54,49,2,22
1245.0,home win,2.25,3.4,3.2,10,7,13,7,12,8,48,48,62,65,-4,8
1246.0,draw,3.0,3.2,2.5,6,7,4,9,5,8,45,64,51,57,-9,2
1247.0,home win,1.07,13.0,23.0,11,3,15,4,6,11,103,56,46,56,11,-3
1248.0,away win,5.25,4.2,1.62,10,12,8,16,7,6,62,81,57,39,5,13
1249.0,home win,1.5,4.2,7.0,10,6,11,4,4,9,48,54,45,77,1,-1
1250.0,home win,2.35,3.4,3.1,3,6,3,7,11,7,50,71,76,46,-11,24
1251.0,away win,2.5,3.3,2.9,9,13,13,16,6,4,68,93,53,45,12,6
1252.0,draw,1.13,9.0,21.0,12,10,13,12,7,8,82,79,44,52,16,6
1253.0,home win,2.38,3.25,3.1,5,10,8,13,9,13,54,43,56,65,-5,-6
1254.0,away win,3.3,3.4,2.2,5,10,5,8,11,6,68,72,65,57,-2,2
1255.0,away win,2.5,3.1,3.1,4,7,4,4,10,3,44,41,73,43,-8,-4
1256.0,home win,2.15,3.3,3.5,5,10,6,10,7,3,54,51,58,41,1,10
1257.0,away win,3.4,3.3,2.2,2,12,5,10,8,3,36,59,82,46,-15,4
1258.0,draw,1.33,5.5,8.5,4,2,6,2,9,10,51,44,65,57,3,-12
1259.0,home win,1.85,3.5,4.5,3,5,3,7,12,8,56,43,63,72,1,-22
1260.0,home win,1.95,3.4,4.2,7,6,8,5,8,10,59,55,47,69,4,-10
1261.0,home win,1.85,3.4,4.75,9,3,5,4,3,12,42,62,48,60,-3,4
1262.0,home win,2.0,3.25,4.2,8,2,10,5,7,13,68,51,73,78,-12,-20
1263.0,home win,1.06,13.0,34.0,15,2,18,5,3,9,90,33,54,81,2,-10
1264.0,home win,1.73,3.75,5.0,10,5,9,7,7,8,72,51,55,57,6,11
1265.0,home win,1.53,4.0,7.0,7,3,9,3,11,10,35,45,64,62,-10,-23
1266.0,away win,11.0,5.25,1.3,4,6,5,11,8,9,43,67,70,51,-12,15
1267.0,draw,7.0,4.75,1.44,12,13,12,10,4,3,63,97,45,34,4,26
1268.0,away win,1.5,4.0,7.5,9,4,10,3,4,9,52,48,44,63,11,-4
1269.0,home win,2.5,3.4,2.8,5,8,5,6,7,5,63,59,51,49,14,7
1270.0,draw,1.22,6.0,15.0,6,11,7,8,8,3,57,45,53,43,4,0
1271.0,draw,1.85,4.2,4.2,11,15,7,14,4,3,82,87,44,50,18,-2
1272.0,home win,4.75,3.5,1.8,3,10,3,8,6,6,43,73,61,46,-20,6
1273.0,draw,3.8,2.9,2.25,3,6,2,5,12,6,51,64,63,50,2,24
1274.0,draw,2.5,3.2,3.0,6,7,4,8,8,8,50,60,74,56,-14,12
1275.0,home win,1.85,3.4,4.75,5,10,4,9,6,6,54,62,53,46,2,3
1276.0,draw,2.38,3.25,3.1,6,10,5,12,7,7,49,47,63,60,-11,-7
1277.0,home win,2.0,3.3,4.0,2,1,5,2,9,9,32,46,93,64,-9,-4
1278.0,draw,1.75,3.6,5.0,2,10,6,13,9,9,54,66,53,89,14,-16
1279.0,home win,3.1,3.1,2.5,2,13,8,11,13,2,68,74,63,40,-11,9
1280.0,draw,1.6,4.0,5.75,8,5,11,5,11,7,61,42,83,75,-2,-24
1281.0,draw,1.8,3.5,4.75,8,4,8,2,7,8,62,48,51,48,15,-3
1282.0,away win,15.0,7.5,1.18,1,9,2,5,10,3,48,78,61,51,-3,18
1283.0,home win,1.17,8.0,15.0,13,5,13,12,3,10,77,72,51,68,-2,-8
1284.0,home win,1.91,3.75,3.8,10,3,9,6,7,8,72,55,45,57,5,1
1285.0,home win,3.1,3.25,2.38,4,8,6,6,9,5,53,56,63,39,-8,4
1286.0,away win,2.75,3.3,2.63,8,7,11,8,9,8,51,78,65,48,-9,11
1287.0,draw,1.83,3.6,4.5,9,7,7,5,6,6,64,49,47,68,4,-14
1288.0,home win,1.73,3.75,5.0,11,4,5,8,0,10,39,38,46,96,-8,-12
1289.0,home win,4.5,3.5,1.85,4,7,3,7,5,7,59,59,53,46,25,10
1290.0,home win,2.3,3.1,3.4,8,7,4,7,2,8,44,46,61,67,-20,-17
1291.0,home win,1.29,5.5,9.5,4,8,3,6,8,5,56,50,49,53,11,10
1292.0,away win,3.75,3.4,2.0,6,10,6,10,7,9,49,77,76,47,-21,6
1293.0,home win,1.5,4.1,6.5,9,9,10,10,7,8,72,71,53,75,12,6
1294.0,away win,3.25,3.3,2.2,3,7,8,5,11,3,42,62,88,53,-12,16
1295.0,home win,1.1,10.0,26.0,9,11,7,6,3,1,80,41,54,46,14,-2
1296.0,home win,1.57,3.75,6.0,4,0,13,1,12,12,60,45,75,60,-14,1
1297.0,draw,2.55,3.1,2.88,5,7,3,5,7,5,52,59,44,44,-2,13
1298.0,home win,1.83,3.5,4.33,7,7,5,8,5,9,52,56,38,62,1,-4
1299.0,draw,2.05,3.3,3.8,10,6,7,14,5,11,39,55,56,74,-7,-9
1300.0,away win,5.5,3.5,1.73,8,7,6,4,5,6,61,63,36,48,19,14
1301.0,home win,1.67,3.75,5.5,5,3,5,7,6,11,45,51,56,80,4,5
1302.0,home win,1.07,13.0,26.0,13,5,12,5,4,8,79,45,47,81,6,-26
1303.0,away win,2.25,3.4,3.2,10,12,10,13,9,6,83,66,48,55,10,11
1304.0,draw,1.53,3.8,7.5,9,8,7,4,6,2,58,42,42,57,5,-19
1305.0,home win,2.1,3.25,3.75,7,6,7,4,7,5,45,53,62,42,-10,-5
1306.0,home win,1.85,3.6,4.33,4,6,7,8,10,10,59,65,59,77,-7,2
1307.0,draw,6.0,4.33,1.53,7,9,6,9,4,3,61,80,62,43,-3,15
1308.0,draw,4.0,3.5,1.95,0,2,1,7,13,10,48,54,56,55,-2,-4
1309.0,home win,1.2,6.5,17.0,10,7,6,7,3,7,55,51,51,62,10,-7
1310.0,home win,1.1,11.0,26.0,9,8,10,6,4,4,72,52,45,56,4,8
1311.0,draw,2.7,3.1,2.8,7,8,13,7,9,4,64,61,68,70,8,-4
1312.0,draw,3.25,3.1,2.38,3,7,2,6,7,6,47,61,53,46,-8,13
1313.0,home win,1.7,3.75,5.25,7,9,10,4,10,1,59,42,60,62,-5,-25
1314.0,draw,2.05,3.4,3.8,4,1,4,4,12,14,39,65,90,48,-25,3
1315.0,home win,3.6,3.8,1.95,12,13,14,14,4,4,57,85,62,43,-3,14
1316.0,away win,2.9,3.1,2.6,3,5,6,5,9,7,57,64,76,38,2,14
1317.0,home win,1.91,3.6,4.0,3,8,9,7,11,6,48,43,70,59,-7,-16
1318.0,away win,2.4,3.3,3.0,5,7,9,7,13,12,74,74,55,55,20,11
1319.0,draw,2.25,3.3,3.3,5,8,3,10,8,5,49,53,68,62,2,15
1320.0,draw,2.2,3.1,3.6,6,4,2,2,2,4,41,54,52,55,-17,-13
1321.0,home win,1.57,4.0,6.0,5,5,5,4,8,10,41,40,61,87,-18,-22
1322.0,home win,1.13,10.0,17.0,10,2,12,5,6,12,83,69,36,42,11,23
1323.0,away win,1.85,3.6,4.33,9,5,7,10,2,11,42,44,73,67,-25,-13
1324.0,draw,4.0,3.2,2.05,8,10,5,4,3,3,61,54,51,50,19,20
1325.0,draw,1.73,3.6,5.25,7,3,6,7,5,10,54,58,52,75,-10,-1
1326.0,away win,9.5,6.0,1.29,5,11,5,14,8,3,66,84,41,35,12,10
1327.0,away win,6.0,4.33,1.53,2,12,5,14,12,4,67,60,49,62,2,5
1328.0,home win,1.95,3.6,3.8,9,7,8,8,11,9,68,56,50,62,9,-7
1329.0,draw,2.88,3.3,2.5,2,1,7,4,13,12,66,60,53,48,-4,11
1330.0,draw,6.0,3.6,1.62,6,10,3,6,3,5,40,54,55,53,-14,17
1331.0,home win,2.1,3.25,3.75,5,6,4,6,9,5,70,45,43,57,15,14
1332.0,away win,2.3,3.1,3.4,4,6,4,5,6,7,56,54,54,63,-12,-7
1333.0,home win,1.36,4.75,9.5,8,2,7,3,4,12,53,36,75,87,-22,-23
1334.0,home win,1.36,4.75,9.5,6,1,4,4,4,9,57,56,52,76,15,-2
1335.0,draw,12.0,6.0,1.25,7,13,3,17,2,2,54,87,46,35,-7,9
1336.0,home win,3.3,3.4,2.2,7,15,8,17,9,5,53,56,57,65,-6,4
1337.0,home win,1.25,6.5,10.0,10,12,12,8,6,6,78,71,37,46,13,12
1338.0,home win,2.5,3.4,2.8,5,8,3,11,8,9,48,47,66,81,-1,-21
1339.0,home win,1.29,5.0,15.0,11,3,6,3,2,7,49,51,63,52,7,-2
1340.0,home win,1.22,6.5,13.0,11,9,15,6,3,4,80,54,48,51,0,16
1341.0,away win,2.1,3.4,3.6,1,7,4,9,12,9,58,57,54,56,9,-4
1342.0,away win,1.91,3.6,4.0,7,7,10,7,10,10,47,74,71,60,-13,9
1343.0,draw,1.6,3.8,6.0,12,8,15,6,8,4,54,62,67,69,-1,-14
1344.0,home win,1.3,5.25,11.0,9,3,5,8,7,11,66,76,44,50,11,-3
1345.0,away win,2.2,3.3,3.4,1,6,4,3,9,3,48,56,75,55,-6,-4
1346.0,home win,3.0,3.4,2.38,1,7,2,5,13,8,35,52,89,63,-22,0
1347.0,away win,2.8,3.2,2.63,10,9,9,6,5,9,57,61,61,45,-16,8
1348.0,away win,10.0,5.5,1.3,6,11,6,14,5,2,60,82,61,54,-10,1
1349.0,home win,1.67,3.6,5.75,6,6,4,5,6,5,54,61,57,52,10,22
1350.0,draw,2.5,3.25,2.9,5,7,3,8,3,11,65,46,42,68,3,-13
1351.0,away win,13.0,6.5,1.22,3,12,10,14,12,5,74,71,55,35,0,8
1352.0,home win,1.4,4.5,8.5,11,9,7,7,2,4,45,43,67,55,1,-13
1353.0,away win,3.3,3.6,2.1,7,10,5,11,8,7,56,59,59,62,2,11
1354.0,away win,1.83,3.4,4.75,2,1,2,5,8,10,58,44,49,75,4,-12
1355.0,draw,1.8,3.5,4.75,6,1,3,3,3,9,59,61,67,49,-13,21
1356.0,home win,1.55,4.2,6.0,9,4,10,3,9,11,70,37,60,86,10,-17
1357.0,home win,3.0,3.2,2.5,4,6,3,3,10,2,47,75,88,40,-8,3
1358.0,away win,2.0,3.1,4.2,3,5,4,6,7,11,61,59,52,67,17,-7
1359.0,home win,1.14,8.0,21.0,12,9,14,9,4,6,66,50,42,63,0,-11
1360.0,home win,1.45,4.5,7.0,10,12,8,14,7,7,60,80,66,65,17,7
1361.0,away win,7.5,4.0,1.5,4,11,7,8,9,4,38,53,68,66,-8,3
1362.0,home win,1.07,11.0,41.0,13,2,19,2,1,8,83,58,57,37,5,7
1363.0,home win,1.57,4.2,5.5,9,2,8,8,5,12,47,63,61,60,-11,-3
1364.0,away win,1.95,3.3,4.2,12,6,8,3,6,3,65,65,41,58,6,-11
1365.0,home win,2.3,3.25,3.25,7,8,5,6,8,7,47,52,62,55,-7,2
1366.0,home win,1.95,3.5,4.0,2,4,3,4,7,9,59,55,55,61,16,-6
1367.0,home win,6.0,4.33,1.53,7,12,5,11,7,4,52,55,71,42,-8,3
1368.0,away win,2.6,3.4,2.7,4,9,5,6,6,7,61,70,52,43,2,9
1369.0,home win,2.63,3.1,2.88,8,7,7,5,10,8,56,47,70,73,-8,-11
1370.0,away win,3.8,3.4,2.05,3,10,2,8,6,6,65,62,41,67,4,15
1371.0,home win,2.05,3.4,3.8,9,5,11,5,7,6,73,67,66,57,2,12
1372.0,home win,2.4,3.1,3.2,1,2,3,3,10,7,54,64,40,44,11,15
1373.0,home win,1.44,4.5,7.5,7,6,6,6,9,10,57,49,55,81,-4,-9
1374.0,away win,3.0,3.4,2.38,11,13,11,16,5,2,58,74,71,61,-13,1
1375.0,home win,1.67,3.8,5.5,9,1,8,7,6,14,47,58,65,63,-19,-3
1376.0,draw,2.63,3.4,2.63,4,9,6,8,10,4,43,52,61,56,3,-8
1377.0,away win,5.5,3.75,1.67,8,12,4,11,3,4,68,67,61,41,-4,16
1378.0,away win,1.95,3.5,4.0,5,3,4,3,7,7,61,70,51,48,13,11
1379.0,draw,1.85,3.5,4.5,9,12,6,14,7,3,62,67,50,56,3,-1
1380.0,home win,1.75,3.6,5.0,7,3,5,5,7,8,44,48,77,43,-9,7
1381.0,home win,1.05,15.0,41.0,13,4,14,7,3,11,75,56,59,61,3,9
1382.0,draw,1.91,3.4,4.33,7,9,8,8,5,5,55,48,67,62,-13,-16
1383.0,home win,2.63,3.2,2.8,6,10,6,7,10,9,49,61,78,62,-1,-8
1384.0,away win,3.8,3.4,2.05,1,8,4,6,13,4,48,59,68,73,-8,-9
1385.0,draw,1.13,9.0,21.0,12,3,12,4,5,6,78,70,42,54,15,8
1386.0,draw,5.5,3.75,1.65,1,10,3,10,11,5,62,59,47,78,10,-16
1387.0,home win,1.67,3.8,5.25,10,9,6,7,4,8,62,63,68,51,12,-3
1388.0,away win,2.6,3.2,2.88,5,10,5,8,8,6,65,67,56,56,5,-2
1389.0,home win,1.13,8.5,23.0,15,8,19,10,3,6,90,52,47,58,16,-14
1390.0,away win,5.0,4.0,1.67,10,10,13,12,4,8,68,91,50,50,2,21
1391.0,home win,1.8,3.4,5.0,3,9,5,8,7,9,45,55,56,71,-5,2
1392.0,home win,1.73,3.6,5.25,8,7,8,7,5,6,53,40,83,58,-18,-17
1393.0,home win,1.75,3.6,5.0,6,4,5,4,8,8,66,62,60,48,-5,13
1394.0,home win,1.44,4.5,7.5,10,10,11,6,6,3,61,52,72,69,-16,-1
1395.0,home win,1.57,4.0,6.0,1,0,4,4,8,16,78,51,66,66,2,0
1396.0,away win,2.6,3.2,2.88,4,1,7,3,15,11,56,68,75,48,7,14
1397.0,draw,4.1,3.4,1.95,9,13,8,6,11,1,53,64,67,66,-13,12
1398.0,draw,2.15,3.2,3.7,4,4,3,6,8,10,55,60,45,55,11,0
1399.0,home win,2.2,3.4,3.3,4,4,6,9,8,9,44,79,50,64,-2,7
1400.0,away win,7.5,4.0,1.5,6,10,7,12,10,6,44,67,72,63,-2,-9
1401.0,away win,2.0,3.3,4.0,4,7,4,5,8,10,51,57,59,64,-8,-9
1402.0,draw,1.36,4.75,8.0,13,6,7,6,2,5,59,46,73,45,3,-5
1403.0,draw,1.5,4.33,6.5,9,4,6,5,6,12,50,53,71,68,-7,5
1404.0,away win,2.75,3.2,2.75,5,10,8,10,11,5,56,53,71,77,-15,-9
1405.0,home win,13.0,6.5,1.22,5,15,3,21,7,3,62,93,37,44,14,21
1406.0,home win,1.13,9.0,21.0,10,4,13,7,8,11,91,49,51,62,22,0
1407.0,away win,2.1,3.3,3.5,10,9,8,6,6,5,63,71,57,52,-4,5
1408.0,draw,3.6,3.4,2.1,0,7,4,10,18,8,50,69,69,54,-3,-2
1409.0,home win,2.55,3.4,2.75,4,12,12,10,12,4,76,49,64,78,13,-10
1410.0,home win,2.55,3.2,2.9,10,7,7,6,5,7,52,64,58,59,-5,0
1411.0,away win,5.0,4.0,1.67,9,10,6,13,4,9,67,93,60,57,-1,15
1412.0,home win,1.44,4.33,8.0,4,1,7,4,9,16,52,49,66,71,-7,-4
1413.0,draw,1.91,3.5,4.2,5,7,7,9,9,9,58,49,51,47,-1,-4
1414.0,home win,1.67,3.8,5.25,10,11,10,7,4,3,66,59,61,70,-4,3
1415.0,home win,1.13,9.5,19.0,12,7,16,5,5,7,88,55,49,66,19,-11
1416.0,away win,2.2,3.3,3.4,8,5,5,6,7,9,60,54,47,63,6,-14
1417.0,draw,2.4,3.0,3.3,7,3,7,4,4,9,49,55,53,51,-9,-6
1418.0,home win,2.0,3.5,3.8,2,6,4,7,13,7,59,43,79,62,8,-8
1419.0,home win,2.3,3.2,3.3,8,7,10,8,8,7,50,46,51,66,3,-2
1420.0,away win,5.25,3.5,1.75,1,10,2,9,8,4,50,70,52,55,-1,5
1421.0,away win,6.0,4.0,1.57,1,9,4,7,15,4,54,64,69,54,-11,1
1422.0,draw,1.75,3.4,5.5,7,8,6,6,7,2,58,52,62,48,0,-10
1423.0,away win,1.85,3.6,4.33,9,6,9,8,5,8,50,63,81,44,-10,6
1424.0,away win,13.0,7.5,1.2,3,12,4,18,9,6,45,103,71,44,-8,22
1425.0,home win,1.11,10.0,19.0,13,10,14,7,8,5,80,56,61,52,7,-4
1426.0,draw,1.33,5.5,8.5,8,5,6,6,6,10,57,59,74,80,0,2
1427.0,home win,1.85,3.4,4.75,4,8,5,5,10,4,53,58,72,49,-6,3
1428.0,home win,1.95,3.5,3.8,5,7,4,12,9,10,52,82,64,59,-14,12
1429.0,home win,1.5,4.2,7.0,9,8,6,9,4,9,59,40,55,57,1,-5
1430.0,home win,1.36,4.75,9.5,13,5,10,6,2,8,65,63,61,50,-2,12
1431.0,away win,2.75,3.2,2.7,4,9,7,9,8,5,45,54,59,70,0,-4
1432.0,away win,1.44,4.5,7.0,7,1,5,5,7,14,55,58,65,60,-5,0
1433.0,home win,1.22,7.0,11.0,12,6,20,4,6,5,114,62,39,67,31,4
1434.0,draw,1.55,4.0,6.5,7,3,4,4,6,10,58,45,53,83,1,-19
1435.0,away win,8.0,5.25,1.33,6,13,3,14,3,6,51,73,51,62,-12,7
1436.0,away win,2.8,3.25,2.6,5,1,5,2,9,7,47,67,82,51,-4,5
1437.0,home win,1.85,3.75,4.2,6,7,8,13,10,12,69,76,55,63,0,9
1438.0,home win,2.0,3.5,3.75,7,7,7,6,8,9,62,49,72,56,-8,-14
1439.0,home win,2.15,3.2,3.6,9,12,6,8,4,3,48,58,68,46,-1,2
1440.0,home win,2.1,3.1,3.8,7,7,7,4,9,6,37,59,62,59,-11,-1
1441.0,home win,8.0,5.25,1.36,4,12,2,17,5,5,63,104,54,41,-3,24
1442.0,draw,1.8,3.8,4.33,15,15,15,10,5,1,71,75,59,58,4,5
1443.0,home win,1.5,4.33,6.5,3,5,3,3,8,6,55,63,68,54,7,6
1444.0,away win,2.25,3.4,3.25,6,8,6,9,10,9,53,67,63,49,-16,5
1445.0,away win,3.5,3.4,2.1,1,7,2,9,9,10,42,61,84,81,-22,-8
1446.0,home win,2.1,3.5,3.5,6,4,11,5,12,6,67,48,54,56,5,2
1447.0,home win,3.8,3.3,2.05,4,6,5,5,10,6,48,62,63,53,-10,-8
1448.0,home win,1.44,4.75,7.0,4,5,4,4,7,4,59,56,57,68,12,9
1449.0,home win,1.44,4.5,7.5,9,6,8,10,6,11,54,60,48,57,-3,-3
1450.0,home win,1.14,8.0,15.0,13,7,8,5,2,6,67,49,72,64,-3,-10
1451.0,home win,1.17,6.5,17.0,9,4,12,4,7,6,96,70,42,55,16,16
1452.0,home win,2.25,3.2,3.25,4,7,4,4,9,4,57,63,68,50,2,2
1453.0,away win,6.5,5.0,1.4,5,13,5,12,6,5,57,79,81,57,4,8
1454.0,home win,2.7,3.2,2.63,3,11,5,10,9,5,56,66,50,49,8,8
1455.0,away win,2.8,3.3,2.45,1,6,3,6,11,7,62,58,85,55,-16,-10
1456.0,away win,2.0,3.2,4.0,3,10,5,8,8,7,63,44,63,60,-7,-9
1457.0,draw,2.55,3.2,2.75,10,5,12,6,8,9,72,65,84,59,-7,9
1458.0,home win,3.0,3.0,2.55,6,9,3,7,6,5,50,47,65,71,-3,-2
1459.0,home win,1.17,8.0,15.0,5,1,5,3,8,13,63,67,61,85,4,-4
1460.0,away win,5.0,3.6,1.75,10,13,5,10,4,2,39,71,63,63,-10,-5
1461.0,home win,2.2,3.4,3.3,7,10,3,11,4,7,59,66,57,84,3,-3
1462.0,draw,2.5,3.4,2.8,6,4,4,6,8,8,42,51,69,79,-13,-2
1463.0,home win,1.67,3.6,5.75,6,2,7,4,7,8,50,66,70,58,5,0
1464.0,away win,2.05,3.4,3.75,9,6,9,6,6,7,61,53,64,46,-18,10
1465.0,draw,2.0,3.5,3.8,6,6,8,3,12,6,56,57,63,61,-15,-7
1466.0,away win,2.05,4.0,3.2,13,12,13,14,6,7,83,96,52,42,8,13
1467.0,home win,1.57,4.0,6.0,4,4,6,4,7,8,68,54,62,63,10,3
1468.0,away win,2.6,3.3,2.75,10,9,9,11,6,7,62,63,45,40,10,11
1469.0,away win,1.4,4.1,9.0,13,9,8,9,1,7,69,53,64,59,-7,3
1470.0,away win,3.9,3.5,1.95,1,9,2,5,12,4,64,61,98,56,-6,3
1471.0,draw,2.05,3.4,3.6,2,9,5,4,9,4,48,45,74,60,-1,-4
1472.0,home win,1.02,17.0,34.0,12,7,13,6,7,8,84,36,58,72,7,-12
1473.0,away win,8.0,4.75,1.4,4,10,4,13,8,8,50,96,71,56,-9,11
1474.0,home win,1.73,3.6,4.75,1,4,5,8,10,13,60,51,61,67,6,-24
1475.0,away win,2.6,3.4,2.7,10,7,9,7,5,6,73,75,66,57,-1,17
1476.0,draw,2.75,3.2,2.7,4,9,3,8,7,6,59,53,65,50,2,6
1477.0,home win,1.4,4.5,9.0,12,6,11,5,5,7,60,61,38,41,11,6
1478.0,home win,1.33,5.5,8.0,8,6,6,8,5,7,82,60,55,72,9,-17
1479.0,home win,1.4,4.75,8.0,12,2,8,6,4,10,44,56,68,70,-7,8
1480.0,away win,15.0,7.5,1.18,7,12,3,16,4,7,51,77,66,54,-9,8
1481.0,away win,5.25,3.6,1.73,4,10,7,6,13,2,46,85,70,49,-29,3
1482.0,home win,1.17,9.0,13.0,10,7,16,8,10,8,100,73,63,61,12,1
1483.0,home win,1.17,7.5,17.0,9,1,9,1,7,10,69,60,65,89,11,0
1484.0,away win,2.1,3.2,3.8,6,5,5,3,7,4,60,61,51,53,-4,3
1485.0,away win,4.5,3.7,1.8,3,12,6,11,8,5,57,69,76,39,-19,24
1486.0,home win,2.1,3.3,3.75,7,3,5,7,4,9,45,70,49,54,11,16
1487.0,draw,3.9,3.6,1.95,7,4,6,6,13,11,31,56,82,79,-24,-13
1488.0,home win,4.0,3.6,1.91,12,10,7,8,2,6,57,80,52,57,-1,9
1489.0,draw,1.62,4.0,5.5,10,12,10,11,7,7,82,72,53,50,11,19
1490.0,home win,1.3,5.25,11.0,10,7,10,4,2,3,73,43,54,53,-5,-5
1491.0,home win,1.14,8.5,17.0,12,12,16,10,7,5,77,56,53,67,9,-7
1492.0,away win,21.0,9.0,1.13,0,10,2,14,12,9,55,102,90,58,-3,11
1493.0,home win,1.5,4.75,5.5,2,4,7,6,12,15,56,53,77,67,5,-16
1494.0,home win,4.75,3.5,1.8,8,12,7,12,4,5,55,78,57,39,-5,31
1495.0,away win,2.0,3.4,4.0,4,7,8,3,13,5,59,52,85,68,-16,-6
1496.0,home win,1.4,4.5,7.5,12,3,10,4,4,8,57,50,47,83,3,-26
1497.0,home win,1.22,6.5,13.0,4,5,6,7,8,15,67,40,69,82,-2,-20
1498.0,home win,1.65,3.8,5.75,3,6,5,6,7,10,68,56,45,54,25,-3
1499.0,away win,2.4,3.3,3.0,7,4,4,7,6,8,46,69,80,57,-16,8
1500.0,home win,1.8,3.8,4.33,2,0,6,1,18,13,38,47,84,89,-23,-3
1501.0,home win,1.8,3.4,5.0,11,3,8,4,3,9,55,43,62,86,-10,-24
1502.0,draw,1.44,4.2,8.5,12,6,11,8,3,5,87,57,38,47,37,21
1503.0,draw,7.0,3.75,1.57,6,12,5,10,10,1,56,77,51,41,-7,0
1504.0,away win,2.0,3.75,3.5,4,5,2,7,4,9,39,62,55,65,-9,9
1505.0,away win,26.0,11.0,1.08,1,15,2,20,15,6,52,86,70,53,-13,9
1506.0,home win,1.17,8.0,15.0,12,8,17,7,8,6,98,74,61,53,4,16
1507.0,draw,1.53,4.1,6.5,10,12,9,11,7,4,61,63,51,41,9,5
1508.0,draw,1.5,4.33,6.5,9,4,8,7,8,11,54,71,76,75,-7,-6
1509.0,away win,13.0,7.0,1.2,0,12,2,18,12,7,43,94,80,68,-17,-1
1510.0,away win,4.5,4.0,1.73,0,4,2,3,12,7,39,54,93,74,-15,-7
1511.0,home win,1.73,4.0,4.5,2,1,5,2,11,14,63,55,85,63,-11,-7
1512.0,draw,2.1,3.25,3.75,7,11,9,9,5,3,47,55,55,66,8,-4
1513.0,home win,1.14,9.0,17.0,7,5,8,8,10,16,75,54,53,74,19,-15
1514.0,draw,2.5,3.4,2.8,8,4,6,4,6,11,69,63,57,46,14,-7
1515.0,home win,2.0,3.5,3.8,10,10,8,7,2,3,63,84,51,35,-1,37
1516.0,home win,1.05,15.0,34.0,15,4,21,2,5,3,81,39,50,60,11,-12
1517.0,draw,4.75,3.75,1.75,0,11,3,9,15,6,52,62,76,44,-18,16
1518.0,away win,11.0,7.0,1.22,13,15,13,20,4,5,61,85,45,69,-4,-2
1519.0,away win,3.1,3.4,2.3,6,10,8,7,8,6,64,64,62,68,1,-5
1520.0,home win,2.05,3.2,4.1,8,11,9,9,4,3,54,60,61,67,7,-14
